,logFC,t,P.Value,adj.P.Val,B
WP_VALPROIC_ACID_PATHWAY,-0.0414255863561762,-3.55578479326709,0.000382690809332358,0.00137362177992797,-1.31436943756071
JAATINEN_HEMATOPOIETIC_STEM_CELL_UP,0.0103634232175802,3.55362263767993,0.000385837093920315,0.0013841245064436,-1.32200699608282
GENTILE_UV_LOW_DOSE_DN,-0.0116239354533643,-3.55286771414279,0.000386941314078366,0.00138729387277954,-1.32467258910972
KOYAMA_SEMA3B_TARGETS_UP,0.0164400535323486,3.55010920942563,0.000391001329080121,0.00140105094257045,-1.33440794088988
GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_UP,-0.0165094689196054,-3.54974342114453,0.000391542683571424,0.00140219131979852,-1.33569832273343
WP_PARKINSONS_DISEASE_PATHWAY,0.0220159803232471,3.54805548354576,0.000394049864641774,0.00141036640049747,-1.34165110852894
WP_NAD_METABOLISM_IN_ONCOGENEINDUCED_SENESCENCE_AND_MITOCHONDRIAL_DYSFUNCTIONASSOCIATED_SENESCENCE,0.0255356782316778,3.54527604888903,0.000398211031691505,0.00142444868194713,-1.35144711808224
HOLLMANN_APOPTOSIS_VIA_CD40_UP,-0.00999044100740015,-3.54509543108913,0.000398482855853754,0.00142461020992084,-1.35208343508931
SHANK_TAL1_TARGETS_DN,-0.0310995656876348,-3.54341698150207,0.000401017178223813,0.00143285557995262,-1.3579950801901
BIOCARTA_AKAPCENTROSOME_PATHWAY,-0.0363375959323588,-3.54322071944692,0.000401314499787011,0.0014331031995235,-1.35868615089444
WP_TOLLLIKE_RECEPTOR_SIGNALING_RELATED_TO_MYD88,0.0153135837474034,3.54234436651186,0.000402644621309917,0.00143703659564613,-1.36177146935827
CHIARADONNA_NEOPLASTIC_TRANSFORMATION_KRAS_CDC25_UP,0.0323816723042755,3.54084232029551,0.000404934003284674,0.00144438717970725,-1.36705786502386
PLASARI_NFIC_TARGETS_BASAL_DN,-0.0280329029490575,-3.54014220711876,0.000406005250358961,0.00144738683976521,-1.36952112759438
COWLING_MYCN_TARGETS,-0.0251248990308043,-3.53927737771706,0.000407332187310159,0.00145129410274623,-1.37256325719764
WANG_IMMORTALIZED_BY_HOXA9_AND_MEIS1_UP,-0.0264867446925946,-3.53420388362471,0.000415198608368922,0.00147848342980095,-1.3903949684208
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,0.00424423143101821,3.53134221027068,0.000419698001079618,0.00149365908085243,-1.40044164711643
WP_ID_SIGNALING_PATHWAY,-0.0441239585144572,-3.53094679014801,0.000420323288162561,0.00149503784159689,-1.40182924183593
KIM_BIPOLAR_DISORDER_OLIGODENDROCYTE_DENSITY_CORR_DN,0.00558280915021964,3.52506405435978,0.000429729193144208,0.00152762894734805,-1.42245453726282
BYSTRYKH_HEMATOPOIESIS_STEM_CELL_AND_BRAIN_QTL_CIS,0.0195564095900838,3.52478573637662,0.000430179030337807,0.00152836359845852,-1.42342949519246
BIOCARTA_PLC_PATHWAY,-0.0417087311688034,-3.52418859479155,0.000431145657464648,0.00153093246167532,-1.42552104608354
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES,0.0174491640006515,3.52273956785105,0.000433499721665398,0.0015384222194619,-1.43059495350943
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS,-0.0255192604806043,-3.52063888369734,0.000436933782665865,0.00154973409935381,-1.43794702683681
REACTOME_SEROTONIN_RECEPTORS,0.00424042548154857,3.51860301664569,0.000440286114558375,0.00156074350253772,-1.44506810019153
PID_IL23_PATHWAY,0.0339417766892277,3.51742201380745,0.000442241789533476,0.00156679236032576,-1.44919714991485
WP_VITAMIN_B6DEPENDENT_AND_RESPONSIVE_DISORDERS,0.0500609780863481,3.51634213855871,0.000444037100196237,0.00157226657731456,-1.4529714318355
TESAR_ALK_TARGETS_HUMAN_ES_4D_DN,0.0692079365999647,3.5159476794257,0.000444694590539132,0.00157370805266804,-1.45434982298363
SANA_TNF_SIGNALING_UP,0.0277525053211906,3.51465125124519,0.0004468619060034,0.00158048794554382,-1.45887895882339
ELVIDGE_HYPOXIA_UP,0.0168264389897909,3.511209289786,0.000452663987950928,0.0016001086413226,-1.47089558358369
GRANDVAUX_IRF3_TARGETS_UP,-0.030480285413322,-3.50923283409526,0.000456027395077797,0.00161109172460031,-1.47779053601375
WP_PATHWAYS_OF_NUCLEIC_ACID_METABOLISM_AND_INNATE_IMMUNE_SENSING,0.0295174023819939,3.50855838869105,0.000457180452869697,0.00161425794735171,-1.48014248728587
LEE_AGING_CEREBELLUM_DN,0.0108340177807472,3.50773279476825,0.00045859562522463,0.00161834559491117,-1.48302091899581
PID_ARF6_DOWNSTREAM_PATHWAY,0.0420535003138818,3.50712947407359,0.000459632378284776,0.0016206163801737,-1.48512397062936
BIOCARTA_TID_PATHWAY,0.0438480168178905,3.50697490075993,0.000459898350692033,0.0016206163801737,-1.48566272361664
WHITFIELD_CELL_CYCLE_G2_M,-0.0078898704428379,-3.50690848905983,0.00046001266861255,0.0016206163801737,-1.48589418908072
KIM_WT1_TARGETS_UP,0.0139373844685286,3.50616882995272,0.000461287676687914,0.00162419778598518,-1.4884718376561
AMIT_EGF_RESPONSE_20_HELA,0.0606179445693349,3.50558306680364,0.00046229974229584,0.00162684356005573,-1.49051278937766
SAGIV_CD24_TARGETS_UP,-0.0230267650180008,-3.50543448188472,0.000462556792652282,0.00162684356005573,-1.4910304442469
MUNSHI_MULTIPLE_MYELOMA_UP,0.0515980806508214,3.50490189681089,0.000463479255883462,0.00162917624341586,-1.49288573812532
BIOCARTA_PKC_PATHWAY,-0.0418107505779688,-3.50406101620207,0.000464939198769149,0.00163339455800118,-1.49581442985224
VALK_AML_WITH_FLT3_ITD,-0.0299259044458994,-3.50383874234706,0.000465325828927688,0.00163383957251984,-1.4965884679971
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,0.028081366159874,3.50264340494927,0.000467410188297795,0.00164024178305508,-1.50075023101826
REACTOME_APOBEC3G_MEDIATED_RESISTANCE_TO_HIV_1_INFECTION,0.0666624908453469,3.499536744622,0.000472868230247155,0.00165846921155322,-1.51155999106607
REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE,0.0309820120602523,3.49931439034947,0.000473261153245226,0.00165892155501742,-1.51233331762524
WIKMAN_ASBESTOS_LUNG_CANCER_UP,-0.0300046831525833,-3.49835985071117,0.000474951387899377,0.0016632895340904,-1.51565256007504
OKAWA_NEUROBLASTOMA_1P36_31_DELETION,0.0157935258765544,3.49831184065244,0.000475036549513486,0.0016632895340904,-1.51581948282431
NIKOLSKY_BREAST_CANCER_6P24_P22_AMPLICON,-0.0261650413654481,-3.49804162293586,0.000475516135312285,0.00166404170959784,-1.51675894114819
REACTOME_PLATELET_SENSITIZATION_BY_LDL,-0.031080180412127,-3.4959699644297,0.000479207980675765,0.00167602791238018,-1.52395902672313
ZHOU_INFLAMMATORY_RESPONSE_LIVE_UP,0.00827732716652435,3.49356219956935,0.000483532396419989,0.0016902119641266,-1.53232193996439
WP_P53_TRANSCRIPTIONAL_GENE_NETWORK,0.0175483230388992,3.49292595040688,0.000484681185836503,0.00169328585490963,-1.53453087581171
WP_OSTEOBLAST_DIFFERENTIATION,-0.00775201400808984,-3.49096073047974,0.000488245620653666,0.00170479095878238,-1.54135122502675
NAKAMURA_METASTASIS_MODEL_DN,-0.0240821103565836,-3.49010169803769,0.000489811367639562,0.00170930840955838,-1.54433132466456
REACTOME_ARACHIDONATE_PRODUCTION_FROM_DAG,-0.0347986942763738,-3.48731561388423,0.000494921821989709,0.00172618404617387,-1.55399162143467
SAMOLS_TARGETS_OF_KHSV_MIRNAS_UP,0.0384801554720345,3.486128857514,0.000497113734537346,0.00173286734418592,-1.55810418350766
REACTOME_SHC_MEDIATED_CASCADE_FGFR3,0.0302140668921837,3.48494317107727,0.000499312712028392,0.0017395678465069,-1.56221165130887
WP_P38_MAPK_SIGNALING_PATHWAY,0.0209695284899985,3.48423165689359,0.000500636641152236,0.00174321401088188,-1.56467582107521
MOTAMED_RESPONSE_TO_ANDROGEN_UP,-0.0531148575616879,-3.48072948746043,0.000507201059722698,0.00176509338890208,-1.57679752524221
LEE_AGING_MUSCLE_DN,0.037977188795414,3.47979079769739,0.00050897412061354,0.00177028353517216,-1.58004446218817
BIOCARTA_EPONFKB_PATHWAY,0.055314170329518,3.47711894941866,0.000514052584964652,0.00178626371027133,-1.589281655911
REACTOME_ACTIVATION_OF_PUMA_AND_TRANSLOCATION_TO_MITOCHONDRIA,-0.029009674227934,-3.47707474530505,0.000514137001094802,0.00178626371027133,-1.58943442051123
REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES,-0.0245753642345787,-3.4767013073109,0.000514850667816179,0.00178775494321806,-1.59072490464777
VISALA_RESPONSE_TO_HEAT_SHOCK_AND_AGING_DN,-0.0628112355951391,-3.47626912845105,0.000515677745745546,0.0017896381181727,-1.59221820709397
MILICIC_FAMILIAL_ADENOMATOUS_POLYPOSIS_UP,0.0371901460655092,3.4752642716656,0.000517605572326963,0.00179533720865064,-1.59568956490749
TESAR_ALK_TARGETS_HUMAN_ES_5D_DN,0.0566311246735938,3.47362518488828,0.000520764603169105,0.00180529814170867,-1.6013497844806
ZHAN_MULTIPLE_MYELOMA_MF_DN,-0.0216544044341704,-3.47326388687682,0.000521463350929614,0.00180672390330354,-1.60259709007815
KEGG_VIBRIO_CHOLERAE_INFECTION,0.0367408952477782,3.47154032524618,0.000524808756063606,0.00181731296521199,-1.60854555368434
ENK_UV_RESPONSE_KERATINOCYTE_DN,-0.00660563328586639,-3.46986041316992,0.000528088686663502,0.00182721322530459,-1.61434055269741
WP_HEPATITIS_C_AND_HEPATOCELLULAR_CARCINOMA,0.0201094479188046,3.46977843457535,0.000528249233154884,0.00182721322530459,-1.61462327360098
MURATA_VIRULENCE_OF_H_PILORI,0.0516499072382259,3.46924314019518,0.000529298670348409,0.0018298361623431,-1.61646918909259
SHAFFER_IRF4_TARGETS_IN_MYELOMA_VS_MATURE_B_LYMPHOCYTE,0.0254355127126893,3.46844918871039,0.000530858781262692,0.00183422069281804,-1.61920654055341
CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_1,-0.005961847508762,-3.46720236479494,0.00053331743949885,0.00184170335563202,-1.62350403155783
LIAN_LIPA_TARGETS_3M,0.0213872584022131,3.46541864751562,0.000536853279461221,0.00185202079534595,-1.62964939520527
REACTOME_NETRIN_MEDIATED_REPULSION_SIGNALS,-0.0336525288933223,-3.46539792120813,0.000536894493097905,0.00185202079534595,-1.62972078421464
PROVENZANI_METASTASIS_DN,0.0341842109184146,3.46202453429847,0.000543641816294753,0.00187364814700449,-1.64133432223956
PASTURAL_RIZ1_TARGETS_UP,0.0447223896359861,3.46196558858207,0.000543760416887222,0.00187364814700449,-1.64153715454688
HOLLERN_ADENOMYOEPITHELIAL_BREAST_TUMOR,-0.0482099215999691,-3.46124749106131,0.000545207188972818,0.00187760393572283,-1.64400785420784
REACTOME_PTK6_REGULATES_PROTEINS_INVOLVED_IN_RNA_PROCESSING,-0.05206325335981,-3.45693564171845,0.00055397012333641,0.00190673725365243,-1.65883259072148
NOJIMA_SFRP2_TARGETS_UP,0.0511971682595841,3.45436759963543,0.000559251316594159,0.00192386126151849,-1.66765316542541
WP_INTERACTIONS_BETWEEN_IMMUNE_CELLS_AND_MICRORNAS_IN_TUMOR_MICROENVIRONMENT,0.029746890901937,3.45405778938262,0.000559891604976848,0.00192501025015289,-1.66871684567682
YAMASHITA_METHYLATED_IN_PROSTATE_CANCER,0.0320163928577104,3.4535710943258,0.000560898842805992,0.00192661880382698,-1.6703876383767
KUMAMOTO_RESPONSE_TO_NUTLIN_3A_UP,-0.0334458862644542,-3.45348719889106,0.000561072638790452,0.00192661880382698,-1.67067562238527
CUI_TCF21_TARGETS_UP,0.0464103585135238,3.45338757537134,0.000561279081910453,0.00192661880382698,-1.67101758645555
WP_MELATONIN_METABOLISM_AND_EFFECTS,-0.0312610248551384,-3.45123614883498,0.000565754644367725,0.00194092136454757,-1.67840010722518
IIZUKA_LIVER_CANCER_PROGRESSION_G2_G3_DN,0.0527348787103969,3.45076305683096,0.000566743256241695,0.00194325224521498,-1.68002288841767
SABATES_COLORECTAL_ADENOMA_SIZE_UP,-0.0258161719228112,-3.4501089630151,0.000568112755645545,0.00194688586108629,-1.68226617124993
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY,0.017291637787997,3.44966662195106,0.000569040647747053,0.00194900298152056,-1.68378298685623
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_12,0.0355567110029472,3.44760172099273,0.000573390869034283,0.00196283312193925,-1.69086111084488
REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING,-0.0241599882878374,-3.44741186658759,0.000573792395410553,0.00196313838059626,-1.69151168790977
RUAN_RESPONSE_TO_TNF_TROGLITAZONE_DN,-0.0257422774689106,-3.44703749309082,0.000574584932070518,0.00196478035803221,-1.69279445529
SCHLOSSER_MYC_TARGETS_AND_SERUM_RESPONSE_UP,0.0252338947655861,3.44634918465902,0.000576044720623273,0.0019687009619996,-1.69515254045764
REACTOME_CELLULAR_SENESCENCE,0.0165625900274389,3.44352214779654,0.000582076710986145,0.00198762145528559,-1.7048328243536
BLANCO_MELO_SARS_COV_1_INFECTION_MCR5_CELLS_UP,0.00815580012662909,3.44345841085363,0.000582213380935684,0.00198762145528559,-1.7050509802921
NOJIMA_SFRP2_TARGETS_DN,0.0279346661167991,3.44209962907859,0.000585134112242202,0.00199650808655931,-1.70970080434959
LE_EGR2_TARGETS_UP,0.0178881406262321,3.44193844534947,0.000585481484250618,0.00199660940234136,-1.71025226291271
CHIARETTI_T_ALL_REFRACTORY_TO_THERAPY,-0.0270174008121072,-3.44121722818714,0.000587038155395042,0.00200083232465176,-1.71271945240287
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DEATH_RECEPTORS_AND_LIGANDS,-0.0353888424300877,-3.44067814151829,0.000588204233785062,0.00200372011346294,-1.71456326232519
BIOCARTA_G1_PATHWAY,0.0192073031012582,3.43984811679015,0.000590003848193652,0.00200876174750656,-1.71740159214722
WP_IL1_AND_MEGAKARYOCYTES_IN_OBESITY,0.0365493020317088,3.43852020038211,0.000592893632243952,0.0020175075683017,-1.72194108579317
AKL_HTLV1_INFECTION_DN,0.0270809815450235,3.43337620987503,0.000604212766783396,0.00205491192599223,-1.73950944623625
BIOCARTA_MAL_PATHWAY,-0.0334337461717872,-3.42730620930629,0.000617828272657989,0.00210008150008408,-1.76020686069347
YANG_BREAST_CANCER_ESR1_DN,0.0220096205203145,3.42532986746876,0.000622322648817597,0.00211421505287492,-1.76693792561012
REACTOME_PURINE_CATABOLISM,0.0273352749184565,3.42432600345473,0.000624617162213039,0.00212086378417555,-1.770355430658
CERVERA_SDHB_TARGETS_1_UP,0.0229316609779834,3.42239639619682,0.000629049761833709,0.00213361090190498,-1.77692169896459
KEGG_MAPK_SIGNALING_PATHWAY,0.00996818112244768,3.42239617196014,0.000629050278636424,0.00213361090190498,-1.77692246180673
WP_APOE_AND_MIR146_IN_INFLAMMATION_AND_ATHEROSCLEROSIS,0.0394262684096333,3.42224234297992,0.000629404904473496,0.00213366225707439,-1.77744576898542
PARENT_MTOR_SIGNALING_DN,0.0280117013124471,3.420810081908,0.000632715675548655,0.00214372939127941,-1.78231702389124
BHATI_G2M_ARREST_BY_2METHOXYESTRADIOL_DN,-0.0379079630116645,-3.41924522613324,0.000636351473349321,0.00215379510734727,-1.78763693305175
LASTOWSKA_COAMPLIFIED_WITH_MYCN,0.0164975754919224,3.41923644959548,0.000636371919545565,0.00215379510734727,-1.78766676310164
WP_DEVELOPMENT_AND_HETEROGENEITY_OF_THE_ILC_FAMILY,0.0261184194294598,3.4174898339029,0.000640453099837858,0.0021664411907863,-1.79360171886293
REACTOME_SUMOYLATION_OF_INTRACELLULAR_RECEPTORS,-0.0298189914824121,-3.41595362409103,0.000644062760549042,0.00217747953203374,-1.79881923380036
REACTOME_METABOLISM_OF_NUCLEOTIDES,0.0132722164656832,3.41339206884231,0.000650123825519124,0.00219678937816543,-1.80751401010553
FOSTER_TOLERANT_MACROPHAGE_UP,0.0158584720731347,3.41323002376397,0.000650509030376811,0.00219690986347032,-1.80806382771305
SMIRNOV_RESPONSE_TO_IR_2HR_DN,0.02068348161275,3.41286592823845,0.000651375313484255,0.002198654052228,-1.80929910634012
BIOCARTA_IGF1R_PATHWAY,-0.0254118618236857,-3.41264088352142,0.000651911293227303,0.00219928206008245,-1.81006255742208
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE,0.0214558712935966,3.41139871825872,0.000654877097975251,0.00220810223217513,-1.8142756318555
SMID_BREAST_CANCER_RELAPSE_IN_BONE_DN,0.0103836330805731,3.41076122432766,0.000656404054072657,0.00221206406426094,-1.81643724062951
SEMENZA_HIF1_TARGETS,0.0399674339915189,3.40974461607226,0.000658845937730005,0.00221809305478415,-1.81988351759574
TURASHVILI_BREAST_CARCINOMA_DUCTAL_VS_LOBULAR_DN,-0.0583760305320818,-3.40972259590752,0.000658898923354336,0.00221809305478415,-1.81995815413279
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_10,0.0307924357138772,3.40709361041266,0.00066525344003517,0.00223828579797701,-1.82886556647947
MARKS_HDAC_TARGETS_DN,0.0274927347546604,3.40485724741609,0.00067070377561824,0.00225541638831495,-1.83643734650895
BIOCARTA_STRESS_PATHWAY,0.0261816662862983,3.4040500353357,0.000672681247661165,0.00226085649280771,-1.83916915820275
KEGG_AXON_GUIDANCE,-0.00944621820306618,-3.40164341230573,0.000678609118068668,0.00227956082686348,-1.84730997015268
PASINI_SUZ12_TARGETS_UP,0.01045532541566,3.40059002423613,0.000681219025831046,0.00228710554345519,-1.85087143698592
AMIT_EGF_RESPONSE_40_HELA,0.0494051170241414,3.40030620040076,0.000681923831602458,0.00228824948297995,-1.85183084788684
ALONSO_METASTASIS_NEURAL_UP,-0.0535484798740304,-3.3990618978322,0.000685021758292493,0.00229741822351564,-1.85603603127211
PID_TCPTP_PATHWAY,-0.0161988972031419,-3.39826102736479,0.000687022594452983,0.0023028997366064,-1.85874180563905
PID_E2F_PATHWAY,0.0115184345637702,3.39790811585538,0.000687906006695501,0.00230463179748466,-1.85993393110542
SEMBA_FHIT_TARGETS_DN,-0.0197594648715498,-3.39725337566138,0.000689547758558913,0.00230890125868022,-1.86214530025152
RORIE_TARGETS_OF_EWSR1_FLI1_FUSION_DN,0.00949387406134339,3.3965630701733,0.00069128263525036,0.00231347782883307,-1.86447633237143
MEBARKI_HCC_PROGENITOR_WNT_DN_BLOCKED_BY_FZD8CRD,0.00604935981162413,3.39545599952359,0.000694073403272645,0.0023215813409093,-1.86821372083697
WP_MIRNAS_INVOLVEMENT_IN_THE_IMMUNE_RESPONSE_IN_SEPSIS,0.0192902707859257,3.39507090089678,0.000695046635689723,0.00232360005601591,-1.86951350184058
RASHI_NFKB1_TARGETS,0.0350271892466351,3.39465564673906,0.000696097499814549,0.00232587601612676,-1.87091489956624
WIERENGA_STAT5A_TARGETS_GROUP2,0.0301048454759684,3.39286674804202,0.000700641494475937,0.00233981498022384,-1.87695012146395
BOHN_PRIMARY_IMMUNODEFICIENCY_SYNDROM_UP,0.0371267124331219,3.39107930488692,0.000705209324760158,0.00235263580623879,-1.88297727982115
LEE_EARLY_T_LYMPHOCYTE_UP,-0.00384327101915333,-3.39107153011451,0.000705229253612392,0.00235263580623879,-1.88300348903447
SLEBOS_HEAD_AND_NECK_CANCER_WITH_HPV_UP,-0.01258101828094,-3.38798910734482,0.000713171724629642,0.00237786964949459,-1.8933898186325
NIKOLSKY_BREAST_CANCER_11Q12_Q14_AMPLICON,0.0101080039481824,3.38750204181932,0.000714434326601108,0.00238081640651536,-1.89503014514455
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION_OF_UNSATURATED_FATTY_ACIDS,-0.0491468079655724,-3.38647353518885,0.000717107315934766,0.00238845759440912,-1.89849315395743
JINESH_BLEBBISHIELD_TRANSFORMED_STEM_CELL_SPHERES_UP,-0.0184518112157971,-3.38589099543134,0.000718625401254401,0.00239224610534105,-1.90045411769329
RANKIN_ANGIOGENIC_TARGETS_OF_VHL_HIF2A_UP,-0.045743098753816,-3.38572180615562,0.000719066864115046,0.00239244851295027,-1.90102358524427
WP_IL1_SIGNALING_PATHWAY,-0.0152279359712654,-3.38405363308292,0.00072343311757739,0.00240570219257878,-1.90663691175687
KIM_ALL_DISORDERS_DURATION_CORR_UP,-0.0314696342602341,-3.38151433092955,0.000730126779354272,0.00242667731794902,-1.91517627799785
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION,0.03890389666103,3.38126735640641,0.000730780872355157,0.00242756753845252,-1.91600648403545
IWANAGA_CARCINOGENESIS_BY_KRAS_PTEN_DN,-0.00482463792845683,-3.3782185756656,0.000738900315064399,0.00245316340193512,-1.92625001863893
OUYANG_PROSTATE_CANCER_MARKERS,-0.0309271617390322,-3.37808172035396,0.000739266743558492,0.00245316340193512,-1.92670962088305
BRUNO_HEMATOPOIESIS,0.0311434972556094,3.37777183173263,0.000740097090880576,0.00245462280537436,-1.9277502539296
JIANG_HYPOXIA_CANCER,0.021092286829476,3.37672100850036,0.00074291923084183,0.0024626832098317,-1.9312783047655
REACTOME_DISPLACEMENT_OF_DNA_GLYCOSYLASE_BY_APEX1,0.0307366715094869,3.37630603169242,0.000744036463581629,0.00246508654381156,-1.93267125453077
REACTOME_HDACS_DEACETYLATE_HISTONES,-0.015567468243791,-3.37455548500079,0.00074876662631481,0.00247818835618068,-1.93854543246492
SHEDDEN_LUNG_CANCER_GOOD_SURVIVAL_A5,-0.00967573469914573,-3.37455070355373,0.000748779584468913,0.00247818835618068,-1.93856147306731
BURTON_ADIPOGENESIS_7,0.0410305753109044,3.37049189323387,0.000759854798634078,0.00251280082247641,-1.95216966720686
REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM,0.0283365072546745,3.37042547600405,0.000760037289344096,0.00251280082247641,-1.95239221270906
RIZ_ERYTHROID_DIFFERENTIATION,-0.0134932014447384,-3.3676963947992,0.000767571128731335,0.00253562392877717,-1.96153283460872
VISALA_AGING_LYMPHOCYTE_DN,-0.0403153675671456,-3.36763284429535,0.000767747388458705,0.00253562392877717,-1.96174559932874
